year,horizon,seed,feature_set,train_window,train_rows,valid_rows,refit_rows,test_rows,best_epoch,best_valid_ic,test_ic,test_spread,refit_final_loss,clip_lo,clip_hi,run
2021,20,123,all,expanding,91840,11200,104090,12150,40,0.0968658892128279,0.0651644711702515,0.0218922417923933,0.6428822103668662,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed123_20260829_155441
2022,20,123,all,expanding,104090,11100,116240,12300,40,0.0960771414866455,0.0779021611083545,0.0190818693333957,0.6560185802610297,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed123_20260829_155441
2023,20,123,all,expanding,116240,11250,128540,11950,5,0.0802911295492101,0.0315158437995972,0.013399889098787,0.689406102611905,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed123_20260829_155441
2024,20,123,all,expanding,128540,10900,140490,12100,40,0.0631137323027481,0.0024279321446349,-0.0027728309588379,0.6578532042710677,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed123_20260829_155441
2025,20,123,all,expanding,140490,11050,152590,12150,25,0.0374671274165065,0.0625172538151063,0.0185292040013411,0.6761705017089844,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed123_20260829_155441
2026,20,123,all,expanding,152590,11100,164740,6850,1,0.1198767074397326,0.1239049731347907,0.0821949949273208,0.741841338298939,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed123_20260829_155441
2018,20,2026,all,expanding,55678,10878,67585,12226,10,0.0388598564705772,0.0498844587955075,0.0138630833251676,0.6881522048603405,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed2026_20260829_155710
2019,20,2026,all,expanding,67585,11176,79790,12050,20,0.0933398960365729,0.0508165530395358,0.0047615886120824,0.6815698742866516,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed2026_20260829_155710
2020,20,2026,all,expanding,79790,11000,91840,12250,10,0.0454637999847732,0.0779445819143983,0.0294311579208672,0.6883905291557312,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed2026_20260829_155710
2021,20,2026,all,expanding,91840,11200,104090,12150,40,0.1251114731606928,0.0539273629751076,0.0208593779604545,0.6518980089355918,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed2026_20260829_155710
2022,20,2026,all,expanding,104090,11100,116240,12300,15,0.0937244528377845,0.0909552365680556,0.0211169530635102,0.6825820050741497,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed2026_20260829_155710
2023,20,2026,all,expanding,116240,11250,128540,11950,5,0.0774146731810203,0.0225521417681526,0.0068546467457546,0.688618452776046,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed2026_20260829_155710
2024,20,2026,all,expanding,128540,10900,140490,12100,1,0.0907472913985292,0.0515055658998108,0.0131238169097946,0.7566239004549773,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed2026_20260829_155710
2025,20,2026,all,expanding,140490,11050,152590,12150,1,0.0664316390687465,0.1285608564413419,0.0579415755814043,0.7590606427192688,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed2026_20260829_155710
2026,20,2026,all,expanding,152590,11100,164740,6850,5,0.1205472459253971,0.1017544254470157,0.0742985202341436,0.6894210621162697,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed2026_20260829_155710
2018,20,3407,all,expanding,55678,10878,67585,12226,10,0.0394603788399013,0.0479369219740323,0.011759407362495,0.6887111718004401,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed3407_20260829_155704
2019,20,3407,all,expanding,67585,11176,79790,12050,20,0.0931459893839644,0.0597355863489986,0.0043582619108891,0.6806450532032893,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed3407_20260829_155704
2020,20,3407,all,expanding,79790,11000,91840,12250,15,0.0684691700034997,0.0866515422495528,0.0279535775408171,0.6850848992665609,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed3407_20260829_155704
2021,20,3407,all,expanding,91840,11200,104090,12150,1,0.1184252272337506,-0.0202316254455881,0.0173685124732112,0.7917835116386414,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed3407_20260829_155704
2022,20,3407,all,expanding,104090,11100,116240,12300,30,0.1005440487285576,0.0802188285149626,0.0191584126774106,0.6774783040347853,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed3407_20260829_155704
2023,20,3407,all,expanding,116240,11250,128540,11950,1,0.1024909482805812,0.0434738437432297,0.0276122338878195,0.7653992686952863,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed3407_20260829_155704
2024,20,3407,all,expanding,128540,10900,140490,12100,25,0.0770302753567788,-0.0010566569755952,-0.0031903311656866,0.6789629796276921,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed3407_20260829_155704
2025,20,3407,all,expanding,140490,11050,152590,12150,1,0.0619549790024932,0.0885148133327405,0.0312476696213944,0.7702835965156555,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed3407_20260829_155704
2026,20,3407,all,expanding,152590,11100,164740,6850,10,0.1356676724743951,0.0830038046779859,0.0619215338147072,0.6872083213594224,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed3407_20260829_155704
2018,20,8765,all,expanding,55678,10878,67585,12226,25,0.0317951313276184,0.044190278133866,0.0069282071367687,0.6783251057971608,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed8765_20260829_155704
2019,20,8765,all,expanding,67585,11176,79790,12050,15,0.0765690848345232,0.0719795021242602,0.0089151469871531,0.6865806304491483,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed8765_20260829_155704
2020,20,8765,all,expanding,79790,11000,91840,12250,1,0.0865839988234215,0.0147540485581987,-0.0026203485583746,0.798933474222819,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed8765_20260829_155704
2021,20,8765,all,expanding,91840,11200,104090,12150,30,0.1225008574858514,0.0594497741848075,0.0395532575622895,0.6706193229731392,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed8765_20260829_155704
2022,20,8765,all,expanding,104090,11100,116240,12300,20,0.0860556735379953,0.0937481456604857,0.022737380882233,0.679845088406613,-0.175417959690094,0.5726451873779297,v5_4_repaired_h20_seed8765_20260829_155704
2023,20,8765,all,expanding,116240,11250,128540,11950,20,0.0908794599051829,0.0464548457410131,0.012802058512403,0.679905945346469,-0.1767710298299789,0.4736236035823822,v5_4_repaired_h20_seed8765_20260829_155704
2024,20,8765,all,expanding,128540,10900,140490,12100,20,0.0949500408496154,-0.0346756562941199,-0.0144768311747052,0.6813927577889484,-0.174796313047409,0.4286563694477081,v5_4_repaired_h20_seed8765_20260829_155704
2025,20,8765,all,expanding,140490,11050,152590,12150,1,0.0125186524218639,0.1210572130086602,0.0584284473307179,0.7366212677955627,-0.1791461855173111,0.3991438746452331,v5_4_repaired_h20_seed8765_20260829_155704
2026,20,8765,all,expanding,152590,11100,164740,6850,5,0.1154087580978337,0.113761010703831,0.0824226891367437,0.6896994445059035,-0.1806980967521667,0.3842253684997558,v5_4_repaired_h20_seed8765_20260829_155704
2018,20,9999,all,expanding,55678,10878,67585,12226,10,0.0424340396772445,0.0461628443467309,0.0079090463571225,0.6876957850022749,-0.1552808582782745,0.7390825152397156,v5_4_repaired_h20_seed9999_20260829_155714
2019,20,9999,all,expanding,67585,11176,79790,12050,1,0.1043328843407967,-0.0439230613438484,-0.0095856405011656,0.8164660334587097,-0.1627968847751617,0.7242862582206726,v5_4_repaired_h20_seed9999_20260829_155714
2020,20,9999,all,expanding,79790,11000,91840,12250,10,0.0509652800042842,0.0906839797143347,0.0292971750364258,0.6883080124855041,-0.1599200069904327,0.6954249143600464,v5_4_repaired_h20_seed9999_20260829_155714
2021,20,9999,all,expanding,91840,11200,104090,12150,40,0.0979205968101526,0.0519722342483183,0.018487788396072,0.6558380232137793,-0.1662531495094299,0.5463051795959473,v5_4_repaired_h20_seed9999_20260829_155714
