horizon,feature_set,train_window,execution_delay,slippage_bps,entry_k,exit_k,periods,start,end,total_return,cagr,gross_total_return,market_total_return,market_cagr,ew_net_total_return,ew_net_cagr,active_sharpe,strategy_sharpe,rebalance_max_drawdown,mean_turnover,cost_sum,positive_alpha_years,years,worst_year,worst_year_alpha
10,no_volatility,8,1,50,10,20,208,2018-01-03,2026-07-31,1.6985965549007096,0.12278044179040348,11.836407984017397,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.4835421313296705,0.589403970542864,-0.37853223387181245,0.4715393479788223,1.5529209224165814,2,9,2024,-0.5632692994774686
10,no_volatility,8,1,50,15,25,208,2018-01-03,2026-07-31,3.299273354666636,0.18546666697045233,14.880343324184611,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.2489744142646385,0.8536409464470813,-0.2806984479626832,0.3954024525893237,1.3020628056964823,4,9,2024,-0.5307593238176406
10,no_volatility,8,2,0,5,10,208,2018-01-04,2026-08-03,7.71654229910601,0.2871429740888298,17.6270803562254,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.25757440858335967,0.9412661622443351,-0.416261665269799,0.6242710687316978,0.7578130364327298,6,9,2024,-0.5796495944154952
10,no_volatility,8,2,0,10,15,208,2018-01-04,2026-08-03,6.260316587278595,0.2600028706302919,13.588588183691122,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.1444743212690106,1.0247145518332992,-0.28339558972811973,0.5737888118685647,0.6965362262816697,7,9,2024,-0.4230781035917939
10,no_volatility,8,2,0,10,20,208,2018-01-04,2026-08-03,5.902755366744184,0.2526061582127028,11.243610595644622,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.10531285720592554,1.0244495502138469,-0.275869144735173,0.4715931925174272,0.5721845966552055,7,9,2024,-0.4343778637230047
10,no_volatility,8,2,0,15,25,208,2018-01-04,2026-08-03,8.171660249396465,0.2948029374306995,13.828205259686337,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.3161665301253343,1.2303192603017916,-0.2530780614165965,0.3955398250198469,0.47979285908414976,6,9,2024,-0.40707637867721846
10,no_volatility,8,2,5,5,10,208,2018-01-04,2026-08-03,6.6506148729165915,0.2677180974159348,17.6270803562254,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.19926640890921274,0.8947050912466791,-0.431564842725943,0.6242710687316978,0.887661418728923,6,9,2024,-0.5946417634368533
10,no_volatility,8,2,5,10,15,208,2018-01-04,2026-08-03,5.440454587670971,0.24252387662062813,13.588588183691122,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.06853618130526795,0.9710191831960825,-0.29694377217344725,0.5737888118685647,0.8158842991503311,6,9,2024,-0.4400995710109499
10,no_volatility,8,2,5,10,20,208,2018-01-04,2026-08-03,5.255710430780925,0.23831509109022497,11.243610595644622,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.04106242672996045,0.9788849090208397,-0.2794858606989423,0.4715931925174272,0.6702759806988303,6,9,2024,-0.44841493424038537
10,no_volatility,8,2,5,15,25,208,2018-01-04,2026-08-03,7.445343654777213,0.28240878755818666,13.828205259686337,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.2515655741444398,1.1889049012606183,-0.2563512804378195,0.3955398250198469,0.562065142688278,5,9,2024,-0.4197593274585554
10,no_volatility,8,2,10,5,10,208,2018-01-04,2026-08-03,5.714411069079487,0.24857279209670358,17.6270803562254,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.1409501129632431,0.8481039231304688,-0.4464772454933912,0.6242710687316978,1.017509801025116,5,9,2024,-0.6094035178637196
10,no_volatility,8,2,10,10,15,208,2018-01-04,2026-08-03,4.712743212732649,0.22527657168219495,13.588588183691122,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,-0.007396494349508268,0.9172844823868843,-0.3102444791764095,0.5737888118685647,0.9352323720189926,6,9,2024,-0.4568662786780129
10,no_volatility,8,2,10,10,20,208,2018-01-04,2026-08-03,4.669017009295771,0.2241795027109752,11.243610595644622,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,-0.023138827471034375,0.9333067610376276,-0.2839871435208773,0.4715931925174272,0.7683673647424552,6,9,2024,-0.46227724175847906
10,no_volatility,8,2,10,15,25,208,2018-01-04,2026-08-03,6.776260530820648,0.2701278589778826,13.828205259686337,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.1870204076195703,1.147482717543731,-0.2596116442872053,0.3955398250198469,0.6443374262924062,5,9,2024,-0.43230304022613364
10,no_volatility,8,2,20,5,10,208,2018-01-04,2026-08-03,4.170223393927851,0.21110562714020675,17.6270803562254,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.024306324164705368,0.754788135236481,-0.47516834572413547,0.6242710687316978,1.2772065656175022,5,9,2024,-0.6382492495871603
10,no_volatility,8,2,20,10,15,208,2018-01-04,2026-08-03,3.4936841110599026,0.19146534904661316,13.588588183691122,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,-0.1592258335202618,0.8097039141631135,-0.3361208428407627,0.5737888118685647,1.1739285177563155,5,9,2024,-0.4896499420282625
10,no_volatility,8,2,20,10,20,208,2018-01-04,2026-08-03,3.6547975605512235,0.19636833864996306,11.243610595644622,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,-0.1513769265473789,0.8421161258151189,-0.31205523999549645,0.4715931925174272,0.964550132829705,4,9,2024,-0.4894858472514019
10,no_volatility,8,2,20,15,25,208,2018-01-04,2026-08-03,5.592194584714093,0.24590173329077292,13.828205259686337,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.05811170178514211,1.064618790368847,-0.26609398536698825,0.3955398250198469,0.8088819935006625,5,9,2024,-0.4569785800425741
10,no_volatility,8,2,30,5,10,208,2018-01-04,2026-08-03,2.97967755711905,0.1747114369347742,17.6270803562254,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,-0.09232956771627367,0.6613325501821983,-0.5024098878142991,0.6242710687316978,1.5369033302098887,4,9,2024,-0.6662132550400712
10,no_volatility,8,2,30,10,15,208,2018-01-04,2026-08-03,2.5336921986101157,0.15854619269312553,13.588588183691122,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,-0.31097450718487796,0.7019865685725796,-0.3642376375563936,0.5737888118685647,1.4126246634936384,4,9,2024,-0.5214576548590226
10,no_volatility,8,2,30,10,20,208,2018-01-04,2026-08-03,2.821214159998225,0.1691599763775291,11.243610595644622,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,-0.27936789861192673,0.7508900188077399,-0.34014813683334044,0.4715931925174272,1.1607329009169547,3,9,2024,-0.5160200059213133
10,no_volatility,8,2,30,15,25,208,2018-01-04,2026-08-03,4.587602243587774,0.2221167766514951,13.828205259686337,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,-0.07053128067702753,0.9817353099575474,-0.2751692919572276,0.3955398250198469,0.9734265607089186,5,9,2024,-0.48111449791551997
10,no_volatility,8,2,50,5,10,208,2018-01-04,2026-08-03,1.3552369263560111,0.10502568039289373,17.6270803562254,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.32546819476583966,0.4740575282139521,-0.5570954401250523,0.6242710687316978,2.056296859394661,4,9,2024,-0.71959829467458
10,no_volatility,8,2,50,10,15,208,2018-01-04,2026-08-03,1.1831555598025476,0.09529478091189536,13.588588183691122,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.614073723288006,0.4861968849330614,-0.4447144986174708,0.5737888118685647,1.8900169549682841,2,9,2024,-0.582255618636207
10,no_volatility,8,2,50,10,20,208,2018-01-04,2026-08-03,1.5735006992898586,0.11650213689997058,11.243610595644622,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.5344762409088711,0.5683809449350992,-0.40088375739091986,0.4715931925174272,1.553098437091454,2,9,2024,-0.5671284559561107
10,no_volatility,8,2,50,15,25,208,2018-01-04,2026-08-03,3.012588914066545,0.17583987524215927,13.828205259686337,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.32690866659962475,0.8159410183748904,-0.29945093442151394,0.3955398250198469,1.3025156951254313,3,9,2024,-0.5278123278061816
10,no_trend,expanding,1,0,5,10,208,2018-01-03,2026-07-31,12.385193057687584,0.3534042844048604,27.05391094993503,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.45665441799141565,1.074223386725616,-0.3955915902810304,0.6086047947469001,0.7384503142480281,4,9,2024,-0.5371596036081521
10,no_trend,expanding,1,0,10,15,208,2018-01-03,2026-07-31,9.129818704244729,0.3101152118355881,18.951218324112983,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.3536628786962369,1.1462159922287412,-0.33801896158445677,0.5572570442435798,0.676570371435588,6,9,2024,-0.402609773785475
10,no_trend,expanding,1,0,10,20,208,2018-01-03,2026-07-31,13.670625614734066,0.36795955019497506,24.243386922714805,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.5716938682503847,1.2860269054792224,-0.2970460469429502,0.4466940955254742,0.5418873754353969,7,9,2024,-0.34829096313176056
10,no_trend,expanding,1,0,15,25,208,2018-01-03,2026-07-31,10.920936722684946,0.3352361627492604,18.34056940651649,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.4896977967465246,1.3421306158102124,-0.23151925524594563,0.39848113246092065,0.4832718419784482,7,9,2024,-0.3271885505001675
10,no_trend,expanding,1,5,5,10,208,2018-01-03,2026-07-31,10.78691981404532,0.33347629185883787,27.05391094993503,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.4015849339186505,1.0301589427518305,-0.40770903180111284,0.6086047947469001,0.8650401115553833,4,9,2024,-0.552178051774615
10,no_trend,expanding,1,5,10,15,208,2018-01-03,2026-07-31,8.017019933153442,0.29245030187722265,18.951218324112983,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.28517530536230035,1.0956577565870156,-0.35075756443211037,0.5572570442435798,0.7924798366382525,5,9,2024,-0.4187728168668101
10,no_trend,expanding,1,5,10,20,208,2018-01-03,2026-07-31,12.364822849459395,0.35316384943809376,24.243386922714805,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.5173555776538896,1.2461612043219132,-0.30812405190720793,0.4466940955254742,0.6347997473046956,7,9,2024,-0.3631767227111984
10,no_trend,expanding,1,5,15,25,208,2018-01-03,2026-07-31,9.970118586237282,0.3223515032789728,18.34056940651649,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.430666986314059,1.300922817996273,-0.2424124795857241,0.39848113246092065,0.5661559175303197,7,9,2024,-0.34036205045293344
10,no_trend,expanding,1,10,5,10,208,2018-01-03,2026-07-31,9.378553629706062,0.3138278972711621,27.05391094993503,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.34648910368513364,0.9860451083303422,-0.4195922319610629,0.6086047947469001,0.9916299088627384,4,9,2024,-0.566976756179764
10,no_trend,expanding,1,10,10,15,208,2018-01-03,2026-07-31,7.025880964883157,0.27501272906349605,18.951218324112983,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.2166852143617644,1.045060289909308,-0.3632590867087576,0.5572570442435798,0.908389301840917,5,9,2024,-0.4347115216044919
10,no_trend,expanding,1,10,10,20,208,2018-01-03,2026-07-31,11.17465098029739,0.3385205338691224,24.243386922714805,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.4630274492454394,1.2062794519210962,-0.3190334257237909,0.4466940955254742,0.7277121191739941,7,9,2024,-0.37788141948385534
10,no_trend,expanding,1,10,15,25,208,2018-01-03,2026-07-31,9.094758584051043,0.30958543471228994,18.34056940651649,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.37168657408227074,1.2597132271308764,-0.25315627540929364,0.39848113246092065,0.6490399930821913,7,9,2024,-0.3533959976330192
10,no_trend,expanding,1,20,5,10,208,2018-01-03,2026-07-31,7.044370152928366,0.27535502782788623,27.05391094993503,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.236231533932539,0.8976757790428576,-0.44267327319726935,0.6086047947469001,1.2448095034774487,4,9,2024,-0.5959271288922972
10,no_trend,expanding,1,20,10,15,208,2018-01-03,2026-07-31,5.357068545530908,0.2408084793779801,18.951218324112983,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.07971628938652532,0.9437551467488012,-0.38756786731021453,0.5572570442435798,1.1402082322462463,5,9,2024,-0.4659277602498706
10,no_trend,expanding,1,20,10,20,208,2018-01-03,2026-07-31,9.101346558427299,0.3096851063992827,24.243386922714805,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.35441486592872945,1.1264730445458317,-0.34035615213899484,0.4466940955254742,0.9135368629125915,7,9,2024,-0.40675598797200996
10,no_trend,expanding,1,20,15,25,208,2018-01-03,2026-07-31,7.547047733395743,0.28440492280046903,18.34056940651649,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,0.2538890712294026,1.1772929681256077,-0.2742034823999484,0.39848113246092065,0.8148081441859341,7,9,2024,-0.3790508607558598
10,no_trend,expanding,1,30,5,10,208,2018-01-03,2026-07-31,5.2328946791350015,0.23795639661277068,27.05391094993503,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.12590803156608793,0.8091285134057368,-0.4648686711993957,0.6086047947469001,1.4979890980921593,4,9,2024,-0.6240347109280051
10,no_trend,expanding,1,30,10,15,208,2018-01-03,2026-07-31,4.033775801192977,0.20748055441790658,18.951218324112983,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,-0.057206305062210173,0.842315596539894,-0.4109785265915892,0.5572570442435798,1.3720271626515754,3,9,2024,-0.49628180640418207
10,no_trend,expanding,1,30,10,20,208,2018-01-03,2026-07-31,7.379472724226664,0.2814415016694589,24.243386922714805,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.24588242013270045,1.0466182004095304,-0.36103362287570706,0.4466940955254742,1.0993616066511884,6,9,2024,-0.4349311661495976
10,no_trend,expanding,1,30,15,25,208,2018-01-03,2026-07-31,6.235538038420314,0.2596864180965046,18.34056940651649,5.388176246555,0.24151526248992838,5.30290030880511,0.23957042459690148,0.136329360340751,1.094878434289193,-0.2946764261347068,0.39848113246092065,0.9805762952896772,7,9,2024,-0.40416425913546217
10,no_trend,expanding,1,50,5,10,208,2018-01-03,2026-07-31,2.7377556107360808,0.16626840135721355,27.05391094993503,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.09483110554252484,0.6315533311631937,-0.5108248486046323,0.6086047947469001,2.00434828732158,4,9,2024,-0.6778143218801219
10,no_trend,expanding,1,50,10,15,208,2018-01-03,2026-07-31,2.153441773371449,0.1433685752451499,18.951218324112983,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.33076260015888276,0.639093897975586,-0.4552326898227649,0.5572570442435798,1.8356650234622338,2,9,2024,-0.5544936777850884
10,no_trend,expanding,1,50,10,20,208,2018-01-03,2026-07-31,4.762815941780156,0.22668378006713574,24.243386922714805,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,0.029162431123005435,0.8868053567946579,-0.40052766957002817,0.4466940955254742,1.471011094128383,4,9,2024,-0.48924754256442693
10,no_trend,expanding,1,50,15,25,208,2018-01-03,2026-07-31,4.183024337893184,0.21160327341071783,18.34056940651649,5.388176246555,0.24151526248992838,5.187764130497063,0.23690737044728194,-0.09798195365800824,0.9301008380252241,-0.33395975298030034,0.39848113246092065,1.312112597497163,4,9,2024,-0.45281007721129773
10,no_trend,expanding,2,0,5,10,208,2018-01-04,2026-08-03,14.776265765511983,0.379320495891994,32.08194726910668,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.5178486732183977,1.0921234125088737,-0.3655539161795195,0.6090166767093828,0.7389514922199769,7,9,2024,-0.5734688554185354
10,no_trend,expanding,2,0,10,15,208,2018-01-04,2026-08-03,9.126070669833696,0.30983281366668436,18.943599024742955,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.3547958878796988,1.1147561251685634,-0.30454900006178975,0.5572469375742292,0.676558073640322,7,9,2024,-0.42571889512528815
10,no_trend,expanding,2,0,10,20,208,2018-01-04,2026-08-03,12.653801017030643,0.3562808262008499,22.486748496027474,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.537327769240781,1.2248388147007838,-0.26534609619097793,0.4464489298564904,0.5415890578493774,7,9,2024,-0.40357654375011554
10,no_trend,expanding,2,0,15,25,208,2018-01-04,2026-08-03,10.015101946832903,0.3227465520228219,16.8700422149344,5.473021198490027,0.243254717099322,5.480857797693004,0.24343009643626057,0.4345386949934284,1.259100926138537,-0.23999469448053257,0.398439624273857,0.4832213348164292,7,9,2024,-0.3357578225274269
10,no_trend,expanding,2,5,5,10,208,2018-01-04,2026-08-03,12.891288861300685,0.35901014339835724,32.08194726910668,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.46548945875194775,1.0504183686404907,-0.37985549454966105,0.6090166767093828,0.8656269609755286,6,9,2024,-0.5879287145033908
10,no_trend,expanding,2,5,10,15,208,2018-01-04,2026-08-03,8.013701249146838,0.2921832037500185,18.943599024742955,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.2869119065528836,1.0660861318069785,-0.317926079719399,0.5572469375742292,0.7924654366557619,7,9,2024,-0.44153337918620683
10,no_trend,expanding,2,5,10,20,208,2018-01-04,2026-08-03,11.439139175409885,0.34162874479642413,22.486748496027474,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.4825629091268443,1.1862617384843872,-0.27276825105554414,0.4464489298564904,0.6344504352595275,7,9,2024,-0.417759280599562
10,no_trend,expanding,2,5,15,25,208,2018-01-04,2026-08-03,9.136619995056986,0.3099918255779399,16.8700422149344,5.473021198490027,0.243254717099322,5.450959386484684,0.24275997505486857,0.3757730607171987,1.2196548353993053,-0.24124068226104722,0.398439624273857,0.5660967766653916,7,9,2024,-0.3488305257545774
10,no_trend,expanding,2,10,5,10,208,2018-01-04,2026-08-03,11.230428181995611,0.3389847655303524,32.08194726910668,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.413085738201296,1.0086589418315806,-0.39384364251142934,0.6090166767093828,0.9923024297310801,6,9,2024,-0.6021761950887349
10,no_trend,expanding,2,10,10,15,208,2018-01-04,2026-08-03,7.022942555434634,0.2747605753851261,18.943599024742955,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.21903871390742094,1.0173838999173304,-0.33105430924736057,0.5572469375742292,0.9083727996712014,6,9,2024,-0.45712781302041217
10,no_trend,expanding,2,10,10,20,208,2018-01-04,2026-08-03,10.331980842324544,0.3271273803521486,22.486748496027474,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.42784150955630024,1.1476769175712516,-0.28393038963845574,0.4464489298564904,0.7273118126696774,7,9,2024,-0.4317689033719303
10,no_trend,expanding,2,10,15,25,208,2018-01-04,2026-08-03,8.327848397602493,0.29735440028359106,16.8700422149344,5.473021198490027,0.243254717099322,5.421196702547365,0.2420901651121492,0.31709002108287904,1.1802113425130765,-0.24248507162438204,0.398439624273857,0.6489722185143538,7,9,2024,-0.3617643698859607
10,no_trend,expanding,2,20,5,10,208,2018-01-04,2026-08-03,8.478116230253166,0.2997737727739349,32.08194726910668,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.30815592504302647,0.9249823131177962,-0.42090620467610484,0.6090166767093828,1.2456533672421835,6,9,2024,-0.6300458531249294
10,no_trend,expanding,2,20,10,15,208,2018-01-04,2026-08-03,5.354765201320701,0.24058517349984943,18.943599024742955,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.08334301156329989,0.9198894443104833,-0.3565820297672988,0.5572469375742292,1.1401875257020808,4,9,2024,-0.4876681771481084
10,no_trend,expanding,2,20,10,20,208,2018-01-04,2026-08-03,8.403141775894891,0.29857092343916825,22.486748496027474,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.31854223784345426,1.0704888225779947,-0.3063471910744955,0.4464489298564904,0.9130345674899774,7,9,2024,-0.45927683173277
10,no_trend,expanding,2,20,15,25,208,2018-01-04,2026-08-03,6.897853007767797,0.2724273543150373,16.8700422149344,5.473021198490027,0.243254717099322,5.362076089354652,0.2407514789373597,0.19998303628556854,1.1013359331275012,-0.2609116140025295,0.398439624273857,0.8147231022122782,6,9,2024,-0.38722109562224993
10,no_trend,expanding,2,30,5,10,208,2018-01-04,2026-08-03,6.3425148077525435,0.2616576737164309,32.08194726910668,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,0.20308164443735027,0.8411043681952487,-0.4472056371610551,0.6090166767093828,1.4990043047532866,4,9,2024,-0.6571011034493759
10,no_trend,expanding,2,30,10,15,208,2018-01-04,2026-08-03,4.03197051453834,0.20728475000883995,18.943599024742955,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,-0.05225466677636062,0.8222862556384727,-0.38116701743668024,0.5572469375742292,1.3720022517329602,4,9,2024,-0.5173629153203037
10,no_trend,expanding,2,30,10,20,208,2018-01-04,2026-08-03,6.80108177550265,0.2705998334460322,22.486748496027474,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,0.20945605385201096,0.9932840916340571,-0.3280857873970229,0.4464489298564904,1.0987573223102776,7,9,2024,-0.4861161582045559
10,no_trend,expanding,2,30,15,25,208,2018-01-04,2026-08-03,5.686072711357045,0.24795730142589112,16.8700422149344,5.473021198490027,0.243254717099322,5.3034911306240105,0.23941403670165462,0.08324009254901736,1.0224822510986091,-0.2833769943410127,0.398439624273857,0.9804739859102027,6,9,2024,-0.4121390942691492
10,no_trend,expanding,2,50,5,10,208,2018-01-04,2026-08-03,3.4016526389285984,0.18859452237230379,32.08194726910668,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.00740983611422124,0.6727886229971766,-0.49931814614945647,0.6090166767093828,2.005706179775493,4,9,2024,-0.7088584203363355
10,no_trend,expanding,2,50,10,15,208,2018-01-04,2026-08-03,2.152333222670919,0.14322392839347664,18.943599024742955,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.32301061270314424,0.6268080246966841,-0.42764225709833004,0.5572469375742292,1.8356317037947187,2,9,2024,-0.5743043561433561
10,no_trend,expanding,2,50,10,20,208,2018-01-04,2026-08-03,4.366137703925025,0.21636833546830614,22.486748496027474,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.007974317112995705,0.8388629435179357,-0.36960704136602207,0.4464489298564904,1.4702028319508773,4,9,2024,-0.5378505902153373
10,no_trend,expanding,2,50,15,25,208,2018-01-04,2026-08-03,3.789587607550332,0.2003563943045572,16.8700422149344,5.473021198490027,0.243254717099322,5.187909079075775,0.23674287921048687,-0.14906649478458533,0.8648701652917313,-0.3263324354853425,0.398439624273857,1.3119757533060517,3,9,2024,-0.46040222621737215
10,no_trend,3,1,0,5,10,208,2018-01-03,2026-07-31,4.740663293889397,0.22613275775608455,11.626495973808751,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.041286665385129546,0.8429852895313482,-0.32156547290459025,0.6481198343797134,0.7865322144732354,3,9,2024,-0.3696948927980406
10,no_trend,3,1,0,10,15,208,2018-01-03,2026-07-31,4.566737948068259,0.22174007469761747,10.297150237537046,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,-0.03907147913988461,0.9512352346707744,-0.2808282095595708,0.5817844596014076,0.7064153304429928,3,9,2024,-0.39354731378571506
10,no_trend,3,1,0,10,20,208,2018-01-03,2026-07-31,5.968653990284688,0.25417573905274216,11.655454027442154,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.115866667927394,1.0351261597636165,-0.2907834093747482,0.49090963284361655,0.5956888412441126,4,9,2024,-0.40058481995627715
10,no_trend,3,1,0,15,25,208,2018-01-03,2026-07-31,6.842243989257138,0.2715746221332269,12.182803234178325,5.388176246555,0.24151526248992838,5.479567142054408,0.24357426530635662,0.18020517645183076,1.1967440196591626,-0.22013760156585593,0.427479057304022,0.518656516927534,5,9,2024,-0.3441042135758732
10,no_trend,3,1,5,5,10,208,2018-01-03,2026-07-31,4.013512454164133,0.20691251557566037,11.626495973808751,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,-0.027252740437557096,0.7889637815084811,-0.32882931677402893,0.6481198343797134,0.9213411400242157,3,9,2024,-0.3890566542532028
10,no_trend,3,1,5,10,15,208,2018-01-03,2026-07-31,3.9298310315925935,0.20454499644087698,10.297150237537046,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,-0.11835308939848477,0.8926319069495572,-0.2906941516781473,0.5817844596014076,0.8274264980400855,3,9,2024,-0.41140770673429317
10,no_trend,3,1,5,10,20,208,2018-01-03,2026-07-31,5.28992517215224,0.2392724734457441,11.655454027442154,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.050249343808740604,0.9870566277540764,-0.296359500929675,0.49090963284361655,0.6977980448755847,4,9,2024,-0.4153108922013764
10,no_trend,3,1,5,15,25,208,2018-01-03,2026-07-31,6.173093673688654,0.2584133451710162,12.182803234178325,5.388176246555,0.24151526248992838,5.449788007770647,0.24290618577395984,0.1134908403863065,1.1496234941180299,-0.22712888152521227,0.427479057304022,0.6075721608467706,5,9,2024,-0.35867177507867476
10,no_trend,3,1,10,5,10,208,2018-01-03,2026-07-31,3.3780305827347767,0.18797973335954388,11.626495973808751,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,-0.09577617878237871,0.7349283463203065,-0.336020980102387,0.6481198343797134,1.056150065575196,3,9,2024,-0.40810550107250876
10,no_trend,3,1,10,10,15,208,2018-01-03,2026-07-31,3.365453097530347,0.18758109148296853,10.297150237537046,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,-0.19762206917373626,0.8340116697445392,-0.3010671088305459,0.5817844596014076,0.9484376656371782,3,9,2024,-0.4289959376076027
10,no_trend,3,1,10,10,20,208,2018-01-03,2026-07-31,4.676975456776215,0.22453806587729175,11.655454027442154,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,-0.015330618558099945,0.9389841274942766,-0.30189487028718465,0.49090963284361655,0.799907248507057,4,9,2024,-0.42985110625240774
10,no_trend,3,1,10,15,25,208,2018-01-03,2026-07-31,5.5607562801495245,0.2453820201316066,12.182803234178325,5.388176246555,0.24151526248992838,5.420143536109551,0.24223841554046266,0.046804217256861576,1.1024972041184002,-0.23461068008673602,0.427479057304022,0.6964878047660071,5,9,2024,-0.3730661630698855
10,no_trend,3,1,20,5,10,208,2018-01-03,2026-07-31,2.3375049003583754,0.1509602296988275,11.626495973808751,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,-0.23275499354408832,0.626825604357824,-0.3507780644853544,0.6481198343797134,1.325767916677157,2,9,2024,-0.4452836922881733
10,no_trend,3,1,20,10,15,208,2018-01-03,2026-07-31,2.4223295717501285,0.15433498521789435,10.297150237537046,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,-0.3560983662871082,0.7167300895211559,-0.32935632912382895,0.5817844596014076,1.1904600008313637,3,9,2024,-0.46337171018947476
10,no_trend,3,1,20,10,20,208,2018-01-03,2026-07-31,3.623648914223331,0.1955685610312241,11.655454027442154,5.388176246555,0.24151526248992838,5.361256182007542,0.24090380237035558,-0.14635985157484802,0.8428376242156701,-0.3128445398645727,0.49090963284361655,1.0041256557700016,4,9,2024,-0.4583828838892303
