horizon,phase,calendar_anchor,model_source,feature_set,train_window,entry_k,exit_k,execution_delay,slippage_bps,periods,start,end,total_return,cagr,gross_total_return,market_total_return,market_cagr,ew_net_total_return,ew_net_cagr,active_sharpe,strategy_sharpe,rebalance_max_drawdown,mean_turnover,cost_sum,positive_alpha_years,years,worst_year,worst_year_alpha,alpha_cagr
20,2,0050.TW,v5_4_repaired,all,expanding,10,15,3,50,103,2018-01-09,2026-07-08,9.183681533522645,0.31424816601367,24.549093080490046,5.663526857682051,0.25022556656848827,5.319807387023577,0.2424535665996439,0.330444306043267,1.1601358909727941,-0.26071420451658556,0.5616762593108567,0.9153145771379392,5,9,2024,-0.5274247619751102,0.06402259944518174
20,2,0050.TW,v5_4_repaired,all,expanding,10,15,3,100,103,2018-01-09,2026-07-08,4.667371248088449,0.2266146310274071,24.549093080490046,5.663526857682051,0.25022556656848827,5.10750504372958,0.2374646639230904,-0.021099571219114377,0.8966357546356453,-0.2943987432514251,0.5616762593108567,1.4938411242281222,3,9,2024,-0.5929488591044355,-0.02361093554108118
20,2,0050.TW,v5_4_repaired,all,expanding,10,15,5,0,103,2018-01-11,2026-07-10,17.6834672300469,0.41159403298404973,25.18932844890282,5.661594851718907,0.2501828794667278,5.5705747683675835,0.24815933253456746,0.752256680351759,1.4672395058767873,-0.24170714773696078,0.5621996298953028,0.33710338699341474,8,9,2024,-0.43268468672922467,0.16141115351732194
20,2,0050.TW,v5_4_repaired,all,expanding,10,15,5,10,103,2018-01-11,2026-07-10,15.632118870112798,0.39239496691606734,25.18932844890282,5.661594851718907,0.2501828794667278,5.525300663121039,0.24714357804347298,0.6759952416702217,1.412997459513182,-0.24995451570129934,0.5621996298953028,0.452916510751847,8,9,2024,-0.44713451188350617,0.14221208744933955
20,2,0050.TW,v5_4_repaired,all,expanding,10,15,5,20,103,2018-01-11,2026-07-10,13.803859947125954,0.37343367263517635,25.18932844890282,5.661594851718907,0.2501828794667278,5.4803295377044785,0.24612844688777336,0.5997788405110893,1.3587631101219548,-0.25812276463347394,0.5621996298953028,0.5687296345102794,8,9,2024,-0.4614079886232174,0.12325079316844856
20,2,0050.TW,v5_4_repaired,all,expanding,10,15,5,30,103,2018-01-11,2026-07-10,12.1746616502375,0.35470749145618985,25.18932844890282,5.661594851718907,0.2501828794667278,5.435659414881592,0.24511393858725916,0.5236172036922608,1.3045399614163602,-0.2662125533135733,0.5621996298953028,0.6845427582687119,8,9,2024,-0.47550706060142356,0.10452461198946206
20,2,0050.TW,v5_4_repaired,all,expanding,10,15,5,50,103,2018-01-11,2026-07-10,9.42987615557198,0.3179499662707157,25.18932844890282,5.661594851718907,0.2501828794667278,5.34721433108399,0.24308678863062538,0.37149686518726843,1.1961412299182173,-0.2821593617548531,0.5621996298953028,0.9161690057855766,6,9,2024,-0.5031896693195179,0.06776708680398791
20,2,0050.TW,v5_4_repaired,all,expanding,10,15,5,100,103,2018-01-11,2026-07-10,4.801176367092244,0.22998958118589252,25.18932844890282,5.661594851718907,0.2501828794667278,5.131233169944661,0.2380297800773914,-0.0071761688476936055,0.9255834820510137,-0.3232328371620923,0.5621996298953028,1.495234624577738,3,9,2024,-0.5694765188965197,-0.02019329828083527
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,1,0,103,2018-01-08,2026-07-07,19.876101952857468,0.4301587614574096,27.86246933991157,5.82251131082919,0.25370140999007806,5.609373766059111,0.24902491220251388,0.7077473300364163,1.475897477808158,-0.2369095595329609,0.539182383952402,0.32338434545051986,7,9,2024,-0.46761700005373474,0.17645735146733155
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,1,10,103,2018-01-08,2026-07-07,17.673194008216765,0.411502618965532,27.86246933991157,5.82251131082919,0.25370140999007806,5.564506130557988,0.24802353767610152,0.6439096829630924,1.4264974738411682,-0.24484677348242045,0.539182383952402,0.43445591654471466,7,9,2024,-0.48239392923036384,0.1578012089754539
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,1,20,103,2018-01-08,2026-07-07,15.700556745337053,0.3930683664642076,27.86246933991157,5.82251131082919,0.25370140999007806,5.519934113511943,0.24702276408383894,0.5799586163414341,1.3770125162613929,-0.2527108485098464,0.539182383952402,0.5455274876389093,7,9,2024,-0.4969846609485715,0.13936695647412956
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,1,30,103,2018-01-08,2026-07-07,13.934348677067543,0.37485361759159397,27.86246933991157,5.82251131082919,0.25370140999007806,5.475655816458458,0.24602259096387824,0.5158992087784453,1.3274449375849395,-0.26050237243478636,0.539182383952402,0.6565990587331042,7,9,2024,-0.5113913220397692,0.1211522076015159
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,1,50,103,2018-01-08,2026-07-07,10.937829728420454,0.33907319996774077,27.86246933991157,5.82251131082919,0.25370140999007806,5.387972847996605,0.2440240442930477,0.3874759313602706,1.2280713524915854,-0.27587009809322804,0.539182383952402,0.8787422009214937,7,9,2024,-0.5396608308483654,0.0853717899776627
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,1,100,103,2018-01-08,2026-07-07,5.8040184048555234,0.2533007985892777,27.86246933991157,5.82251131082919,0.25370140999007806,5.1737749104646396,0.23903815353543845,0.06488634231076433,0.9783587494713196,-0.3130601438866034,0.539182383952402,1.4341000563924682,5,9,2024,-0.6072580968673942,-0.00040061140080038804
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,2,0,103,2018-01-09,2026-07-08,16.559761991428875,0.40132172659661536,23.275824832757355,5.663526857682051,0.25022556656848827,5.539263002873963,0.24745749371027714,0.6040385795036459,1.4015223682926568,-0.24198786804970018,0.53907347923432,0.32331872491263947,7,9,2024,-0.4703213005727642,0.1510961600281271
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,2,10,103,2018-01-09,2026-07-08,14.707162419819458,0.383045473304245,23.275824832757355,5.663526857682051,0.25022556656848827,5.494788459789113,0.24645550355287815,0.5422754407772643,1.3521471472007573,-0.24984785400790588,0.53907347923432,0.4343678616349094,7,9,2024,-0.4848235635666671,0.13281990673575672
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,2,20,103,2018-01-09,2026-07-08,13.048179016062392,0.36498655699737914,23.275824832757355,5.663526857682051,0.25022556656848827,5.450607509880005,0.24545411622637237,0.48038513769611435,1.3026748475034498,-0.25763564275092143,0.53907347923432,0.5454169983571794,7,9,2024,-0.4991438446273402,0.11476099042889087
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,2,30,103,2018-01-09,2026-07-08,11.562769095795016,0.34714264053263477,23.275824832757355,5.663526857682051,0.25022556656848827,5.406718263994012,0.24445333126754387,0.4183721093315437,1.2531077223961615,-0.26535181264384755,0.53907347923432,0.6564661350794493,6,9,2024,-0.5132842134960816,0.0969170739641465
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,2,50,103,2018-01-09,2026-07-08,9.0425646019682,0.31209057086801595,23.275824832757355,5.663526857682051,0.25022556656848827,5.319807387023577,0.2424535665996439,0.29399589686683875,1.1536981318273447,-0.28057158956768313,0.53907347923432,0.878564408523989,6,9,2024,-0.5410333881979019,0.06186500429952768
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,2,100,103,2018-01-09,2026-07-08,4.724479674751031,0.22806357798923393,23.275824832757355,5.663526857682051,0.25022556656848827,5.10750504372958,0.2374646639230904,-0.018771738010386545,0.903677078112954,-0.31740743103665914,0.53907347923432,1.4338100921353387,4,9,2024,-0.6073987244287867,-0.022161988579254333
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,3,0,103,2018-01-10,2026-07-09,16.605356763195847,0.4017496694602718,23.353646614492945,5.660394427112032,0.2501563509372642,5.642643452294285,0.24976357383348602,0.6482395457655946,1.4408524034262293,-0.2733907765718465,0.5400784885740723,0.32392429329030725,8,9,2024,-0.45113349000947434,0.15159331852300761
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,3,10,103,2018-01-10,2026-07-09,14.744663419632147,0.383433867785159,23.353646614492945,5.660394427112032,0.2501563509372642,5.59680832359041,0.24874507753997155,0.5822359995459991,1.3898076137406061,-0.28095942270787433,0.5400784885740723,0.4351804619365661,7,9,2024,-0.4657290124154294,0.1332775168478948
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,3,20,103,2018-01-10,2026-07-09,13.078777012772715,0.36533628697666787,23.353646614492945,5.660394427112032,0.2501563509372642,5.551280395127855,0.24772720791073155,0.5161080288743625,1.3386693814629793,-0.28845821245742354,0.5400784885740723,0.5464366305828251,7,9,2024,-0.4801403831099591,0.11517993603940369
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,3,30,103,2018-01-10,2026-07-09,11.587495709688959,0.3474545758232779,23.353646614492945,5.660394427112032,0.2501563509372642,5.506057658887951,0.24670996446251903,0.44986111836348525,1.2874402155763445,-0.2958877082851009,0.5400784885740723,0.6576927992290836,6,9,2024,-0.49436970825434634,0.0972982248860137
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,3,50,103,2018-01-10,2026-07-09,9.058104378332448,0.3123294708488804,23.353646614492945,5.660394427112032,0.2501563509372642,5.416519795103511,0.24467735417587355,0.3170327028709726,1.1847192419069799,-0.31054104870155097,0.5400784885740723,0.8802051365216015,6,9,2024,-0.5222905386408384,0.062173119911616226
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,3,100,103,2018-01-10,2026-07-09,4.727274534932556,0.2281341609440113,23.353646614492945,5.660394427112032,0.2501563509372642,5.197877889382911,0.23960675278762444,-0.01672528079048191,0.9265057141475618,-0.3460003889891231,0.5400784885740723,1.436485979752896,4,9,2024,-0.5890501357172935,-0.022022189993252894
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,5,0,103,2018-01-12,2026-07-13,18.999836498621182,0.42263259273636566,26.687509966820443,5.745214740819338,0.2518392178680975,5.7591582275335345,0.25214344430073976,0.7049222005661794,1.4518237556254592,-0.27383427271876437,0.5413681144971471,0.324701357390256,8,9,2024,-0.43402833095876403,0.17079337486826818
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,5,10,103,2018-01-12,2026-07-13,16.881295076309907,0.40401168695795553,26.687509966820443,5.745214740819338,0.2518392178680975,5.712260062033855,0.2511179836896771,0.6408478793638237,1.4026707540671972,-0.28134374386238925,0.5413681144971471,0.43622318897666823,8,9,2024,-0.44870577836353864,0.15217246908985804
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,5,20,103,2018-01-12,2026-07-13,14.985061165466421,0.385613039395196,26.687509966820443,5.745214740819338,0.2518392178680975,5.665678025540916,0.2500931582746695,0.5766710424258031,1.353425666040475,-0.28878442559345174,0.5413681144971471,0.5477450205630806,8,9,2024,-0.46319820321075933,0.1337738215270985
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,5,30,103,2018-01-12,2026-07-13,13.288028214244111,0.36743425081135683,26.687509966820443,5.745214740819338,0.2518392178680975,5.619410039587003,0.24906896756599428,0.5123967532525252,1.3040906750689265,-0.2961568674655174,0.5413681144971471,0.6592668521494929,7,9,2024,-0.4775077193475976,0.11559503294325935
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,5,50,103,2018-01-12,2026-07-13,10.41078988980762,0.3317267693854018,26.687509966820443,5.745214740819338,0.2518392178680975,5.527807972168157,0.24702248830845996,0.38357628883077866,1.2051598305015367,-0.3106992111112049,0.5413681144971471,0.8823105153223175,7,9,2024,-0.5055863727257439,0.07988755151730431
20,3,0050.TW,v5_4_repaired,all,expanding,10,15,5,100,103,2018-01-12,2026-07-13,5.488744932519321,0.24614206650700798,26.687509966820443,5.745214740819338,0.2518392178680975,5.304155747338173,0.2419173632335887,0.06018209058522441,0.9564164891458635,-0.34701287885286125,0.5413681144971471,1.439919673254379,5,9,2024,-0.5727259501670618,-0.005697151361089503
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,1,0,103,2018-01-09,2026-07-08,13.1998072283724,0.366713102444411,18.610086771722866,5.663526857682051,0.25022556656848827,5.540576530829765,0.24748699535469432,0.523589334909015,1.4034096531858102,-0.2621273167497574,0.5373208247166417,0.3222626629330124,6,9,2024,-0.5073567639101166,0.11648753587592275
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,1,10,103,2018-01-09,2026-07-08,11.70627014786033,0.34894546511306745,18.610086771722866,5.663526857682051,0.25022556656848827,5.496074756926355,0.2464845681002581,0.45463830904948443,1.3499056188433527,-0.2694386759917059,0.5373208247166417,0.43295075282464063,6,9,2024,-0.5200037505318271,0.09871989854457919
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,1,20,103,2018-01-09,2026-07-08,10.36833405830374,0.3313882748248753,18.610086771722866,5.663526857682051,0.25022556656848827,5.45186688262892,0.24548274432057027,0.38544807518182633,1.2962876352148074,-0.2766861762439019,0.5373208247166417,0.5436388427162686,6,9,2024,-0.5325078081068473,0.08116270825638705
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,1,30,103,2018-01-09,2026-07-08,9.169943303291024,0.3140392795095368,18.610086771722866,5.663526857682051,0.25022556656848827,5.407951015969963,0.2444815235518829,0.31602459683322054,1.2425589277764022,-0.28387030113682377,0.5373208247166417,0.6543269326078971,6,9,2024,-0.544870395089311,0.06381371294104854
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,1,50,103,2018-01-09,2026-07-08,7.1356124640972,0.2799569731120102,18.610086771722866,5.663526857682051,0.25022556656848827,5.320987797155762,0.2424808891921113,0.17650242640957334,1.1347824285873136,-0.2980503438400479,0.5373208247166417,0.8757031123911533,6,9,2024,-0.5691769247054413,0.02973140654352191
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,1,100,103,2018-01-09,2026-07-08,3.645807915726044,0.19824107866675433,18.610086771722866,5.663526857682051,0.25022556656848827,5.108559719892776,0.23748982350693426,-0.1759420665859201,0.8636362407104713,-0.3324246416104646,0.5373208247166417,1.4291435618492945,4,9,2024,-0.6275670715530615,-0.05198448790173393
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,2,0,103,2018-01-10,2026-07-09,12.972227225624929,0.36411552752565357,18.307113673666272,5.660394427112032,0.2501563509372642,5.632500563330778,0.24953872546887634,0.5311832582313597,1.4046530500009313,-0.2799364981312398,0.5382915073860157,0.32284754777544383,7,9,2024,-0.5339701820688939,0.11395917658838939
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,2,10,103,2018-01-10,2026-07-09,11.500112591217832,0.34634977372076947,18.307113673666272,5.660394427112032,0.2501563509372642,5.586706145573174,0.24851975899709244,0.4607438362029915,1.3505560827854945,-0.2870914919989893,0.5382915073860157,0.4337355982969631,7,9,2024,-0.5461023344610101,0.09619342278350529
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,2,20,103,2018-01-10,2026-07-09,10.18163126301423,0.32879484385631996,18.307113673666272,5.660394427112032,0.2501563509372642,5.541218860341289,0.2475014200779142,0.3901076626777814,1.2963578428660838,-0.29418381550995887,0.5382915073860157,0.5446236488184824,6,9,2024,-0.5580969164623977,0.07863849291905578
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,2,30,103,2018-01-10,2026-07-09,9.000903131872374,0.31144847731429515,18.307113673666272,5.660394427112032,0.2501563509372642,5.4960366986756295,0.246483708227345,0.31928161565711816,1.2420616857405473,-0.3012139446290206,0.5382915073860157,0.6555116993400016,6,9,2024,-0.5699553367271506,0.061292126377030964
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,2,50,103,2018-01-10,2026-07-09,6.997149027218059,0.27737249995713653,18.307113673666272,5.660394427112032,0.2501563509372642,5.406579774382565,0.24445016379574058,0.1770879868372386,1.1331892040304081,-0.31508950822831283,0.5382915073860157,0.8772878003830401,6,9,2024,-0.5932692623124397,0.02721614901987235
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,2,100,103,2018-01-10,2026-07-09,3.5620931660867647,0.19567830006262188,18.307113673666272,5.660394427112032,0.2501563509372642,5.18813895291145,0.2393772425255143,-0.18121592900153832,0.8595353684466754,-0.34872274639738865,0.5382915073860157,1.431728052990636,4,9,2024,-0.6492673958771501,-0.0544780508746423
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,3,0,103,2018-01-11,2026-07-10,13.25150869221547,0.3672980941021924,18.69402752487993,5.661594851718907,0.2501828794667278,5.561909789508382,0.24796540682616453,0.5362009901160968,1.394385213147312,-0.26964535543558166,0.538374805155622,0.32289773884651995,7,9,2024,-0.5312444864191397,0.11711521463546459
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,3,10,103,2018-01-11,2026-07-10,11.749745753721951,0.34948811009186587,18.69402752487993,5.661594851718907,0.2501828794667278,5.51666870144521,0.24694920885214056,0.4667144558954353,1.3410542619182517,-0.27687665400680816,0.538374805155622,0.43380294870857805,7,9,2024,-0.543422550216325,0.09930523062513807
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,3,20,103,2018-01-11,2026-07-10,10.404732915681189,0.33188949839744697,18.69402752487993,5.661594851718907,0.2501828794667278,5.471730559226299,0.2459336350414456,0.3970388640067176,1.2876362218198678,-0.28404486163597564,0.538374805155622,0.5447081585706361,7,9,2024,-0.5554628096894096,0.08170661893071918
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,3,30,103,2018-01-11,2026-07-10,9.200265636152235,0.3144999923798377,18.69402752487993,5.661594851718907,0.2501828794667278,5.427093384576651,0.24491868491316926,0.32718071340857585,1.2341343043133954,-0.291150455427422,0.538374805155622,0.6556133684326942,6,9,2024,-0.5673666726380016,0.06431711291310993
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,3,50,103,2018-01-11,2026-07-10,7.156276353681422,0.2803393393396747,18.69402752487993,5.661594851718907,0.2501828794667278,5.338714087971509,0.24289065377990604,0.18694325968966147,1.1268918136958068,-0.30517569462753,0.538374805155622,0.8774237881568105,6,9,2024,-0.5907707760122471,0.030156459872946906
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,3,100,103,2018-01-11,2026-07-10,3.6524455677325616,0.19844253100290765,18.69402752487993,5.661594851718907,0.2501828794667278,5.1228967120022455,0.23783145671269557,-0.1663704537942505,0.8575473719428844,-0.3391758626055398,0.538374805155622,1.4319498374671014,4,9,2024,-0.6469901931264292,-0.05174034846382014
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,5,0,103,2018-01-15,2026-07-14,11.498787177252638,0.3463329638542605,16.27099331990808,5.571995537768222,0.24819110839146807,5.631971512616419,0.24952698910832294,0.47567458432671655,1.2606629648356231,-0.3200496543121656,0.5382822647010383,0.3228419785956106,7,9,2024,-0.5567435780434421,0.09814185546279242
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,5,10,103,2018-01-15,2026-07-14,10.181932495171337,0.3287990588542886,16.27099331990808,5.571995537768222,0.24819110839146807,5.585895710191984,0.24850166987340128,0.4074383044485072,1.2110898315249914,-0.3274474773490166,0.5382822647010383,0.4337281251240246,7,9,2024,-0.5686549811964505,0.08060795046282054
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,5,20,103,2018-01-15,2026-07-14,9.002505076103668,0.3114732103344464,16.27099331990808,5.571995537768222,0.24819110839146807,5.540130944562659,0.24747698813864938,0.33900987267793614,1.1614326171382572,-0.3347733654948287,0.5382822647010383,0.5446142716524384,7,9,2024,-0.5804317310720071,0.06328210194297834
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,5,30,103,2018-01-15,2026-07-14,7.946300301495606,0.2943531876799028,16.27099331990808,5.571995537768222,0.24819110839146807,5.4946751674865615,0.24645294341151947,0.27039557207898623,1.1116939462529807,-0.34202793587779834,0.5382822647010383,0.6555004181808524,7,9,2024,-0.5920752017093314,0.04616207928843474
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,5,50,103,2018-01-15,2026-07-14,6.153862820948514,0.26072180427882796,16.27099331990808,5.571995537768222,0.24819110839146807,5.404682451912169,0.24440676300966468,0.13263503287113682,1.0119828499899624,-0.3563255689199857,0.5382822647010383,0.8772727112376799,7,9,2024,-0.6149677388976391,0.012530695887359888
20,4,0050.TW,v5_4_repaired,all,expanding,10,15,5,100,103,2018-01-15,2026-07-14,3.0810494103507526,0.18009322830716723,16.27099331990808,5.571995537768222,0.24819110839146807,5.184967104940315,0.23930242514953903,-0.21455906751126125,0.7614676953156302,-0.39924260086592,0.5382822647010383,1.4317034438797493,3,9,2024,-0.6699604916000955,-0.06809788008430084
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,1,0,103,2018-01-10,2026-07-09,27.052239194012753,0.4807893279951907,38.06903504482271,5.660394427112032,0.2501563509372642,5.632500563330778,0.24953872546887634,0.9553008472815396,1.7163800592054796,-0.21461272082085492,0.551287639136851,0.3306783669619096,8,9,2024,-0.30462553311040486,0.2306329770579265
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,1,10,103,2018-01-10,2026-07-09,24.028973486496728,0.4610394214961928,38.06903504482271,5.660394427112032,0.2501563509372642,5.586706145573174,0.24851975899709244,0.8856277250255749,1.6622827744855078,-0.22226159699739645,0.551287639136851,0.4442436206241009,8,9,2024,-0.32073165599342923,0.21088307055892863
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,1,20,103,2018-01-10,2026-07-09,21.328447470936872,0.4415294714726612,38.06903504482271,5.660394427112032,0.2501563509372642,5.541218860341289,0.2475014200779142,0.8156795893967702,1.6080547656922817,-0.22984450193123318,0.551287639136851,0.5578088742862922,7,9,2024,-0.3366413914565278,0.191373120535397
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,1,30,103,2018-01-10,2026-07-09,18.916537706268638,0.4222568438939356,38.06903504482271,5.660394427112032,0.2501563509372642,5.4960366986756295,0.246483708227345,0.7454627514068985,1.553699491553436,-0.2373619315616996,0.551287639136851,0.6713741279484834,6,9,2024,-0.3523569035101166,0.1721004929566714
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,1,50,103,2018-01-10,2026-07-09,14.839567732976036,0.3844131490463807,38.06903504482271,5.660394427112032,0.2501563509372642,5.406579774382565,0.24445016379574058,0.604249012149836,1.4446212051434937,-0.25220233277447646,0.551287639136851,0.898504635272866,6,9,2024,-0.38321380696496754,0.1342567981091165
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,1,100,103,2018-01-10,2026-07-09,7.912568987896771,0.2937775960705744,38.06903504482271,5.660394427112032,0.2501563509372642,5.18813895291145,0.2393772425255143,0.2469845640333937,1.1699488309226918,-0.28819162532181986,0.551287639136851,1.4663309035838223,5,9,2024,-0.4571045764513122,0.04362124513331023
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,2,0,103,2018-01-11,2026-07-10,23.247180578729967,0.45559037392545787,32.77611323740938,5.661594851718907,0.2501828794667278,5.561909789508382,0.24796540682616453,0.8654992568618627,1.63781474426804,-0.18788744566832993,0.551605242792081,0.3308697390443684,8,9,2024,-0.3255701986051087,0.20540749445873008
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,2,10,103,2018-01-11,2026-07-10,20.63257448389782,0.43616544203291796,32.77611323740938,5.661594851718907,0.2501828794667278,5.51666870144521,0.24694920885214056,0.7952971185711584,1.5843526435433304,-0.1892868809223558,0.551605242792081,0.4445004190595371,8,9,2024,-0.34141127525856985,0.18598256256619017
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,2,20,103,2018-01-11,2026-07-10,18.29723627879069,0.4169766655333327,32.77611323740938,5.661594851718907,0.2501828794667278,5.471730559226299,0.2459336350414456,0.7248229743667244,1.5307353421210381,-0.1964242711471147,0.551605242792081,0.5581310990747058,7,9,2024,-0.35705947397503945,0.1667937860666049
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,2,30,103,2018-01-11,2026-07-10,16.211622421126282,0.39802145036344716,32.77611323740938,5.661594851718907,0.2501828794667278,5.427093384576651,0.24491868491316926,0.6540833935042288,1.476965956602878,-0.20425217685197117,0.551605242792081,0.6717617790898744,6,9,2024,-0.3725169169669853,0.14783857089671937
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,2,50,103,2018-01-11,2026-07-10,12.686548418455388,0.36080145499236993,32.77611323740938,5.661594851718907,0.2501828794667278,5.338714087971509,0.24289065377990604,0.5118350113781154,1.3689836648231217,-0.21970590443854687,0.551605242792081,0.8990231391202118,6,9,2024,-0.4028679203741814,0.11061857552564214
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,2,100,103,2018-01-11,2026-07-10,6.698559317974616,0.2716620577289608,32.77611323740938,5.661594851718907,0.2501828794667278,5.1228967120022455,0.23783145671269557,0.15205962851466578,1.0965946868998449,-0.25718487007105306,0.551605242792081,1.4671765391960552,4,9,2024,-0.47555178269108844,0.021479178262233
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,3,0,103,2018-01-12,2026-07-13,23.253098603026608,0.45528011525446144,32.78636925323906,5.745214740819338,0.2518392178680975,5.745715917248239,0.25185016241247715,0.8446306717641187,1.569188110278847,-0.21095773674916862,0.551704285973566,0.33092941751337224,7,9,2024,-0.32776235988069846,0.20344089738636395
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,3,10,103,2018-01-12,2026-07-13,20.637414957041877,0.4358683222362487,32.78636925323906,5.745214740819338,0.2518392178680975,5.6988412387005125,0.2508234087622421,0.7771483048442203,1.5183382992859797,-0.21345271022408496,0.551704285973566,0.4445805004239268,6,9,2024,-0.3433540391362113,0.18402910436815123
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,3,20,103,2018-01-12,2026-07-13,18.301162792506748,0.4166924134971961,32.78636925323906,5.745214740819338,0.2518392178680975,5.652283024254109,0.24979729255190386,0.7094110362712512,1.467347692161985,-0.2159884467075417,0.551704285973566,0.5582315833344816,6,9,2024,-0.35875645522949196,0.16485319562909861
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,3,30,103,2018-01-12,2026-07-13,16.214775963066113,0.3977497992169552,32.78636925323906,5.745214740819338,0.2518392178680975,5.606039189878654,0.2487718132898009,0.6414246539340985,1.4162189601729804,-0.22362353215049469,0.551704285973566,0.6718826662450361,6,9,2024,-0.37397168365566436,0.1459105813488577
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,3,50,103,2018-01-12,2026-07-13,12.688502901677719,0.36055422171065965,32.78636925323906,5.745214740819338,0.2518392178680975,5.514486392251341,0.2467227636433793,0.5047284037512978,1.3135580254240473,-0.23869667750589074,0.551704285973566,0.8991848320661451,6,9,2024,-0.403848777899674,0.10871500384256216
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,3,100,103,2018-01-12,2026-07-13,6.698884904913643,0.27147148546825606,32.78636925323906,5.745214740819338,0.2518392178680975,5.290962730358028,0.24161125169431497,0.15906023057433105,1.0546838033034944,-0.2752530947857409,0.551704285973566,1.4674402466189183,6,9,2024,-0.4754071396071293,0.01963226760015857
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,5,0,103,2018-01-16,2026-07-15,18.9346795162586,0.42240932596833636,26.76258099157228,5.551789948473182,0.2477386345007584,5.604025289052909,0.2489058580811665,0.7754168219374947,1.534189494911512,-0.22806017835878645,0.5512328125300487,0.330645331189981,6,9,2024,-0.34853955656142377,0.17467069146757797
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,5,10,103,2018-01-16,2026-07-15,16.78647342718348,0.40343999280024256,26.76258099157228,5.551789948473182,0.2477386345007584,5.558507666282614,0.2478892041698706,0.703940569360677,1.4808544692958574,-0.23605183627205073,0.5512328125300487,0.44419929057117097,6,9,2024,-0.36407213589206755,0.15570135829948417
20,5,0050.TW,v5_4_repaired,all,expanding,10,15,5,20,103,2018-01-16,2026-07-15,14.867571893784152,0.38470112413353763,26.76258099157228,5.551789948473182,0.2477386345007584,5.513294746999851,0.24687317447784007,0.6322482066579315,1.427398255079712,-0.24396940034537873,0.5512328125300487,0.557753249952361,6,9,2024,-0.3794163008929088,0.13696248963277924
