date,ic,top_alpha,bottom_alpha,top_bottom_spread,year
2018-04-17,0.10694904722048713,0.0020897547775125757,-0.010844998382574089,0.012934753160086665,2018
2018-04-18,-0.0114765906362545,-0.022859978393195812,-0.013416897777075287,-0.009443080616120526,2018
2018-04-19,0.25051620648259304,0.000528360213470036,-0.012986903635884705,0.01351526384935474,2018
2018-04-20,-0.038463385354141656,-0.01785469398648728,-0.022274073679089502,0.004419379692602223,2018
2018-04-23,0.10578885450479013,0.014522479310037428,-0.021574393279280735,0.036096872589318166,2018
2018-04-24,-0.1975030012004802,0.01950338378618268,0.03967802132710696,-0.02017463754092428,2018
2018-04-25,-0.15515006002400963,0.007628766070033266,0.028685593742007343,-0.021056827671974077,2018
2018-04-26,-0.052004801920768305,0.018473020056256693,0.033803136769905665,-0.015330116713648971,2018
2018-04-27,-0.16600240096038413,0.03145475190725485,0.010617040374497089,0.020837711532757763,2018
2018-04-30,-0.26280912364945974,-0.0027907571529685814,0.026085138338526947,-0.028875895491495527,2018
2018-05-02,-0.07150060024009604,0.002981085341963097,-0.005678016029434019,0.008659101371397115,2018
2018-05-03,0.028283313325330132,0.002861926436450912,0.03864210132616981,-0.0357801748897189,2018
2018-05-04,-0.2188235294117647,-0.013434899268632195,0.03645047732459239,-0.04988537659322458,2018
2018-05-07,0.01915966386554622,0.0019595258425561535,0.009652117049855791,-0.007692591207299638,2018
2018-05-08,-0.0642016806722689,0.026949739850657427,0.021509593581137475,0.005440146269519951,2018
2018-05-09,-0.1460264105642257,0.024183724912917582,0.02711233298567096,-0.002928608072753379,2018
2018-05-10,0.4391356542617047,0.05657788364648582,-0.007382864519715493,0.06396074816620131,2018
2018-05-11,0.3587120940312221,0.036857355412447626,-0.004319445571249048,0.04117680098369667,2018
2018-05-14,0.058727490996398554,0.015511625459679379,0.005448095400375863,0.010063530059303516,2018
2018-05-15,-0.017238895558223288,0.009862350633195927,0.0010071208994240188,0.008855229733771909,2018
2018-05-16,-0.05920768307322929,0.014735483858463738,0.0005906517445823489,0.01414483211388139,2018
2018-05-17,0.013637782423676985,0.015947226182093786,0.006331894944352767,0.009615331237741019,2018
2018-05-18,-0.02842805350287597,0.01884566695461547,0.010189450312451753,0.008656216642163718,2018
2018-05-21,0.041056422569027605,0.012054907277533444,0.007878378328373837,0.004176528949159607,2018
2018-05-22,-0.16004801920768308,-0.016050854814418182,0.01894473173412805,-0.03499558654854623,2018
2018-05-23,-0.04124849939975991,0.007387848742256231,0.017342030317266922,-0.009954181575010691,2018
2018-05-24,0.11106842737094838,0.0027968502236778935,0.0071409928789876505,-0.004344142655309757,2018
2018-05-25,-0.3751740696278511,-0.0043839846588377696,0.037549794842298055,-0.041933779501135825,2018
2018-05-28,0.014549819927971188,0.012251887005495399,0.015497450564392978,-0.003245563558897579,2018
2018-05-29,0.05661464585834333,0.024264143937196447,0.02101920959820027,0.0032449343389961763,2018
2018-05-30,-0.017911164465786316,0.015725998860215862,0.022281870364201217,-0.006555871503985355,2018
2018-05-31,0.04499399759903961,0.019977866031840086,0.011864186419210299,0.008113679612629788,2018
2018-06-01,-0.13152460984393755,0.004379620463044953,0.020603417115272693,-0.01622379665222774,2018
2018-06-04,-0.2779831932773109,-9.019292443676052e-05,0.04442993830752469,-0.04452013123196145,2018
2018-06-05,-0.03543987710578843,0.006023560148684215,0.01523408320980051,-0.009210523061116294,2018
2018-06-06,-0.2403361344537815,-0.002200398247401314,0.01299745847880034,-0.015197856726201654,2018
2018-06-07,-0.16283313325330132,0.006727730098210228,0.01494574275102677,-0.008218012652816542,2018
2018-06-08,0.14055222088835534,0.025166546494011666,-0.022538619614563417,0.04770516610857509,2018
2018-06-11,0.007346938775510203,-0.006437950126344971,-0.028339061321815816,0.021901111195470845,2018
2018-06-12,0.04657974982734745,-0.02884407036494625,-0.018716785498083664,-0.010127284866862585,2018
2018-06-13,0.03010804321728691,-0.023417416284184013,-0.0033756020471297664,-0.020041814237054246,2018
2018-06-14,-0.07380729431405468,-0.04164973808171964,-0.02603784568754005,-0.015611892394179587,2018
2018-06-15,-0.0631452581032413,-0.03198539176658993,-0.03528172690641855,0.0032963351398286184,2018
2018-06-19,-0.040000960418742716,-0.007041801597116137,-0.0070823795247392796,4.0577927623142336e-05,2018
2018-06-20,-0.03366227281337172,-0.007860301180055063,-0.016486083666641616,0.008625782486586553,2018
2018-06-21,0.03399841533789896,-0.0007058665658538188,-0.012479740075763978,0.01177387350991016,2018
2018-06-22,0.17681096790133333,0.0037367852629598963,0.0009018710464872681,0.002834914216472628,2018
2018-06-25,-0.1796921895401383,-0.012302620705615552,0.036088505085953126,-0.04839112579156868,2018
2018-06-26,-0.01474189675870348,0.0003680907558579083,-0.014854451479718722,0.015222542235576631,2018
2018-06-27,0.07448136773858788,-0.010354606228380215,-0.013476625893396554,0.003122019665016339,2018
2018-06-28,0.18050420168067227,-0.017282560601865303,-0.016846405149520426,-0.0004361554523448774,2018
2018-06-29,0.23716686674669865,-0.0003063637894346827,-0.004029581933747861,0.0037232181443131785,2018
2018-07-02,0.1402674734491566,-0.019133661998511298,-0.024136376889133514,0.005002714890622217,2018
2018-07-03,-0.14717887154861942,-0.0005394256639588036,0.004309064797096163,-0.004848490461054966,2018
2018-07-04,-0.13363745498199278,0.005419845604381979,0.0018504831517493492,0.0035693624526326297,2018
2018-07-05,-0.28360824997970524,-0.004399408910643698,0.01883297605843228,-0.02323238496907598,2018
2018-07-06,-0.1567827130852341,0.009964275053527738,0.027675317920617237,-0.0177110428670895,2018
2018-07-09,-0.11385354141656662,-0.0016384598059959066,0.019540598891275983,-0.02117905869727189,2018
2018-07-10,-0.11327731092436974,-0.015732460643465406,0.006090617487005246,-0.02182307813047065,2018
2018-07-11,-0.2620408163265306,-0.013482765678131536,-0.007110414737672122,-0.006372350940459414,2018
2018-07-12,-0.12451679515702262,-0.0362596689129779,-0.00019411491515229916,-0.03606555399782561,2018
2018-07-13,0.08350540216086433,-0.05248096094900734,-0.025670986150108398,-0.02680997479889894,2018
2018-07-16,0.003601440576230492,-0.03944666415288258,-0.03533228744026544,-0.004114376712617142,2018
2018-07-17,0.1481392557022809,0.0031695674761336944,-0.041945909625992706,0.0451154771021264,2018
2018-07-18,0.3327250900360144,-0.011959814529851554,-0.04527486014138038,0.03331504561152883,2018
2018-07-19,-0.035823189042475466,-0.015310400323140027,0.02915927260112744,-0.04446967292426747,2018
2018-07-20,0.34175270108043215,0.02856569153041283,-0.02091861340204082,0.04948430493245365,2018
2018-07-23,0.3115560998761137,0.008780486692382905,-0.016390660946298197,0.025171147638681102,2018
2018-07-24,0.474765906362545,0.01346613279029225,-0.02390813800062458,0.03737427079091683,2018
2018-07-25,0.09604072129349991,0.0004587327771069627,-0.034361081523760995,0.03481981430086796,2018
2018-07-26,-0.03414165666266506,-0.007611864593808882,-0.02647060742961107,0.01885874283580219,2018
2018-07-27,0.058152656743214196,-0.005932581465086606,-0.010333398718783249,0.004400817253696643,2018
2018-07-30,-0.01935174069627851,-0.015618251072285916,-0.013893534141851738,-0.0017247169304341788,2018
2018-07-31,-0.21248499399759901,-0.012188253460065945,-0.009027368725641449,-0.003160884734424496,2018
2018-08-01,-0.24830732292917165,-0.030483062052406328,-0.0016328484816024226,-0.028850213570803904,2018
2018-08-02,0.06530769047957993,-0.01311024791510792,-0.009715439457969021,-0.003394808457138899,2018
2018-08-03,-0.16388955582232892,-0.013291545682321448,0.013139057892005979,-0.026430603574327426,2018
2018-08-06,0.06160864345738295,0.009430281202023716,-0.0008172667552339919,0.010247547957257708,2018
2018-08-07,-0.04403361344537814,0.015994611887048114,0.009191961816786609,0.006802650070261505,2018
2018-08-08,0.22439375750300117,0.007167859395603338,-0.017518377230633164,0.0246862366262365,2018
2018-08-09,0.04182472989195678,0.0032627310087641748,0.010077644833073251,-0.006814913824309076,2018
2018-08-10,-0.23246098439375748,-0.02019997724492729,0.01753455533527959,-0.037734532580206884,2018
2018-08-13,-0.10977454443847039,-0.01626503291424586,0.011382913546763674,-0.027647946461009532,2018
2018-08-14,0.08533013205282113,-0.01491412969546152,0.0016325892532427556,-0.016546718948704277,2018
2018-08-15,0.40542617046818724,0.02062890665438697,0.00020964411249300153,0.020419262541893968,2018
2018-08-16,0.17950010809755132,0.011896255703573232,-0.02006332663988163,0.03195958234345486,2018
2018-08-17,-0.1196158463385354,-0.0005584967328601919,0.013308756836219038,-0.01386725356907923,2018
2018-08-20,0.051236494597839126,0.004240893331496442,-0.0009419207792793038,0.005182814110775746,2018
2018-08-21,0.060505654414904936,0.009656329994861278,-0.0017706856003808392,0.011427015595242118,2018
2018-08-22,-0.13911164465786313,0.005250754932020851,-0.0012670250425865337,0.006517779974607385,2018
2018-08-23,0.25253301320528215,0.01864499022418703,-0.013791021913579504,0.032436012137766534,2018
2018-08-24,0.09262905162064825,0.008816554654477638,-0.0016846666083348062,0.010501221262812444,2018
2018-08-27,-0.2076830732292917,-0.029489458962477223,-0.00439280867965588,-0.02509665028282134,2018
2018-08-28,-0.06333733493397359,-0.007947268706426336,-0.011899293415298351,0.003952024708872015,2018
2018-08-29,0.09570228091236495,-0.014080652143457805,-0.02231408942158334,0.008233437278125534,2018
2018-08-30,-0.3369588706582444,-0.03618351864871052,-0.0030055541169693666,-0.033177964531741155,2018
2018-08-31,-0.061898244873660684,-0.04788270743917068,-0.017230376118912295,-0.030652331320258387,2018
2018-09-03,0.04230492196878751,-0.018054494932228805,-0.04389297781923733,0.025838482887008525,2018
2018-09-04,0.16494597839135652,-0.004634491918871109,-0.048962828734950004,0.044328336816078895,2018
2018-09-05,0.19644657863145257,-0.039864286056512786,-0.05173600272849087,0.011871716671978082,2018
2018-09-06,0.19058823529411767,-0.018029629176852247,-0.021517514799368077,0.00348788562251583,2018
2018-09-07,-0.018679471788715485,-0.017370631124917955,0.0040266713291472024,-0.021397302454065157,2018
2018-09-10,0.1957309899961528,-0.0017719212333137113,-0.006260988034975557,0.004489066801661845,2018
2018-09-11,0.3158223289315726,0.03148419392779511,-0.009485846823736788,0.0409700407515319,2018
2018-09-12,-0.030542416099602336,0.019977152474513836,0.023471487844245485,-0.0034943353697316493,2018
2018-09-13,0.10415366146458584,0.016373995066079117,-0.0006270867097825317,0.017001081775861647,2018
2018-09-14,-0.216427765434902,-0.02396340281098318,0.03968304471333432,-0.0636464475243175,2018
2018-09-17,-0.12494897840284337,-0.00955847361695129,0.017007624204704107,-0.026566097821655397,2018
2018-09-18,-0.18963240419401556,-0.014282967433312721,-0.002717913526556559,-0.011565053906756162,2018
2018-09-19,-0.13747899159663865,-0.02119259866917662,0.005190215326210623,-0.026382813995387243,2018
2018-09-20,-0.19654261704681872,-0.01216874824757851,0.013923896329725838,-0.02609264457730435,2018
2018-09-21,0.11126050420168068,0.0010855001221197868,-0.011025832186365636,0.012111332308485422,2018
2018-09-25,-0.047875150060024005,0.002112291744284678,-0.0005281992104939181,0.002640490954778596,2018
2018-09-26,0.03270108043217287,-0.008982489501301972,-0.01050712956119646,0.0015246400598944877,2018
2018-09-27,0.1762785114045618,-0.01614492133954747,-0.02677976221386482,0.01063484087431735,2018
2018-09-28,0.15659063625450179,-0.024872618111186205,-0.03338323728121205,0.008510619170025845,2018
2018-10-01,0.11500600240096039,-0.029932015603848373,-0.03192752469452696,0.001995509090678589,2018
2018-10-02,-0.18156062424969985,-0.08818454768448827,-0.051112989670414555,-0.03707155801407372,2018
2018-10-03,0.06496998799519808,-0.026570005857199385,-0.03271565805671114,0.006145652199511752,2018
2018-10-04,0.13853541416566625,-0.009104959718303385,-0.030442995802926708,0.021338036084623323,2018
2018-10-05,0.2064345738295318,0.021980318166478264,-0.015226508702059594,0.03720682686853786,2018
2018-10-08,0.2893157262905162,0.04446723354732979,-0.010391151526702003,0.05485838507403179,2018
2018-10-09,-0.0980575764406634,0.0575183018320727,0.040485607034868344,0.01703269479720436,2018
2018-10-11,0.1936614645858343,0.012216829273576457,-0.0013959270807842761,0.013612756354360734,2018
2018-10-12,-0.04854741896758703,0.02472880043298773,0.021428085306881804,0.003300715126105927,2018
2018-10-15,-0.3350300120048019,0.01311576041141338,0.039174093241437356,-0.026058332830023977,2018
2018-10-16,-0.27702280912364946,0.005293904305887709,0.027894989656350365,-0.022601085350462655,2018
2018-10-17,-0.44201680672268906,-0.0423538301215204,0.03605903955387463,-0.07841286967539503,2018
2018-10-18,0.028475390156062427,0.001529458633897518,0.02009264220888741,-0.018563183574989893,2018
2018-10-19,-0.07255702280912364,-0.014435439582338639,-0.005670495544851184,-0.008764944037487454,2018
2018-10-22,0.08974789915966387,-0.03091425064573049,-0.03615598348918343,0.005241732843452942,2018
2018-10-23,-0.2668427370948379,-0.02757406432910997,0.015198217478630394,-0.04277228180774036,2018
2018-10-24,0.2590636254501801,0.028394701106090083,0.003989042816538046,0.024405658289552035,2018
2018-10-25,0.13978391356542613,0.007286445874960401,0.004736865619960828,0.0025495802549995727,2018
2018-10-26,0.2342857142857143,0.03304535722977655,0.007484772490925407,0.025560584738851144,2018
2018-10-29,0.2287154861944778,0.0500392700912479,0.04105412599694884,0.008985144094299062,2018
2018-10-30,-0.0722689075630252,-0.004533165651155235,0.017618865343774236,-0.022152030994929472,2018
2018-10-31,0.018007202881152456,0.026190001387618254,0.010918684870809391,0.015271316516808863,2018
2018-11-01,-0.23572629051620647,-0.02057278321233442,0.01110344611841122,-0.03167622933074564,2018
2018-11-02,0.1732052821128451,-0.01781068299057855,-0.006670486105868334,-0.011140196884710216,2018
2018-11-05,-0.11903961584633853,-0.01233625567489215,0.008762909553479626,-0.021099165228371776,2018
2018-11-06,0.1938535414165666,0.04053642816643181,0.019532146531996985,0.021004281634434827,2018
2018-11-07,-0.10943577430972388,0.019648352654737723,0.014768473830510675,0.004879878824227048,2018
2018-11-08,-0.06199428559495419,0.04692008007784578,0.018907650825257315,0.028012429252588466,2018
2018-11-09,0.006338687605370994,0.05426062626320162,0.045118955102076884,0.009141671161124736,2018
2018-11-12,0.2785594237695078,0.0865979119152263,0.029233969612301867,0.05736394230292443,2018
2018-11-13,0.13997599039615843,0.03348041401712583,0.017802168627325865,0.015678245389799964,2018
2018-11-14,0.36528211284513806,0.060917271910206704,0.007692908011966293,0.05322436389824041,2018
2018-11-15,0.2870108043217287,0.0378757346734868,0.007858117533130704,0.030017617140356098,2018
2018-11-16,0.1440096038415366,0.016591979129940714,0.0002309035790058256,0.016361075550934887,2018
2018-11-19,0.22641056422569028,0.016860023051387195,-0.015926744319127793,0.03278676737051499,2018
2018-11-20,-0.22679471788715486,0.0063430151039417515,0.014345386757001,-0.008002371653059248,2018
2018-11-21,-0.1899159663865546,0.004293431740134834,0.025013629219189905,-0.02072019747905507,2018
2018-11-22,-0.29680672268907565,0.00649986854760356,0.03254851585316443,-0.02604864730556087,2018
2018-11-23,-0.09887154861944776,0.054748560190113024,0.06329702708692626,-0.00854846689681324,2018
2018-11-26,0.0009123649459783913,0.08734327127594488,0.06941761518386329,0.01792565609208159,2018
2018-11-27,0.01666266506602641,0.02173302923507342,0.017421567354411048,0.004311461880662372,2018
2018-11-28,-0.11529411764705881,0.01484032368931607,0.0146162499078062,0.0002240737815098707,2018
2018-11-29,0.0568080866451052,0.015327617196039344,0.013081707139527976,0.0022459100565113688,2018
2018-11-30,-0.07707082833133252,-0.0074516663741301505,0.017960759380527002,-0.02541242575465715,2018
2018-12-03,0.09925570228091235,0.026366509008264684,0.007135974684213109,0.019230534324051574,2018
2018-12-04,-0.22171000510604452,0.003492809096213323,0.02510380929145788,-0.02161100019524456,2018
2018-12-05,0.09771908763505403,-0.009473405290109671,-0.02244738129613355,0.01297397600602388,2018
2018-12-06,0.08542617046818726,0.011731087729842238,0.010572794598324997,0.001158293131517241,2018
2018-12-07,-0.14756302521008402,0.0026129319226635417,0.013041271855541391,-0.01042833993287785,2018
2018-12-10,-0.06641056422569028,0.0003206579624907446,0.003596526081482321,-0.0032758681189915765,2018
2018-12-11,0.15418967587034815,-0.0005441725313994672,-0.004874608274290248,0.0043304357428907815,2018
2018-12-12,0.19894357743097235,0.002196605850098121,-0.011377836790188922,0.013574442640287043,2018
2018-12-13,0.45028692178457425,-0.006720861366059927,-0.01586072496391855,0.009139863597858622,2018
2018-12-14,0.08379351740696277,-0.0149169342034715,-0.0040282575763509135,-0.010888676627120586,2018
2018-12-17,0.330516206482593,0.004626695084112153,-0.021330533932412965,0.02595722901652512,2018
2018-12-18,0.382953181272509,0.019855826092025484,-0.023114147397269504,0.04296997348929499,2018
2018-12-19,-0.0672749099639856,0.0007397594318691913,0.003661071530977922,-0.0029213120991087305,2018
2018-12-20,0.17647058823529413,0.0007717111847491354,-0.004756113096115999,0.005527824280865135,2018
2018-12-21,0.1833853541416567,-0.004464814166941622,-0.015763903813194546,0.011299089646252924,2018
2018-12-24,-0.01781512605042017,-3.255960658599122e-05,0.007700788266830261,-0.007733347873416252,2018
2018-12-25,0.14304921968787515,-0.0009662556451084381,-0.013367942804345823,0.012401687159237385,2018
2018-12-26,-0.2786554621848739,0.004645976977008304,0.01290964637302111,-0.008263669396012807,2018
2018-12-27,0.2759663865546218,0.017776110648753098,0.004537312902169133,0.013238797746583965,2018
2018-12-28,-0.037406962785114045,0.01685014373435828,0.032881096888652095,-0.016030953154293814,2018
2019-01-02,-0.14823529411764705,0.024260052999471003,0.027715950914720688,-0.0034558979152496845,2019
2019-01-03,0.196734693877551,0.039980233941764934,0.015658490413003,0.024321743528761933,2019
2019-01-04,0.33166866746698676,0.03415964199815299,-0.02114034705497886,0.05529998905313185,2019
2019-01-07,0.17493397358943577,0.022042708738483362,0.003744702717608417,0.018298006020874946,2019
2019-01-08,0.09762304921968785,0.010043358879723064,0.015582589193063712,-0.005539230313340648,2019
2019-01-09,0.1764790626200538,0.018347909385910233,-0.0029069229714485333,0.021254832357358765,2019
2019-01-10,0.11241296518607442,0.01328553566088957,0.016825843440985956,-0.0035403077800963863,2019
2019-01-11,0.05421368547418968,0.03132613050652797,0.031079856372444647,0.0002462741340833255,2019
2019-01-14,-0.04249801917237371,0.006511887618931312,0.013030385950146484,-0.006518498331215173,2019
2019-01-15,-0.1020408163265306,-0.01759344454740951,-0.003824802570609431,-0.013768641976800078,2019
2019-01-16,0.2869147659063625,0.0039012895101702473,-0.01377564265682214,0.017676932166992388,2019
2019-01-17,0.016470588235294115,-0.0034828201862491027,0.005858484953370791,-0.009341305139619893,2019
2019-01-18,0.16427370948379352,0.009228782904640475,-0.01991419675420819,0.029142979658848666,2019
2019-01-21,0.0041776710684273705,0.007193910701972217,-0.0011360441003170241,0.00832995480228924,2019
2019-01-22,0.21267707082833132,0.010197499502673202,0.005821908780017082,0.00437559072265612,2019
2019-01-23,0.3043937575030012,0.024304185791103383,-0.0016570865314041506,0.025961272322507535,2019
2019-01-24,-0.17656662665066022,0.010892951052121024,0.016039276396376444,-0.0051463253442554195,2019
2019-01-25,-0.03371029317401846,0.016478146749597734,0.03162113882591333,-0.015142992076315597,2019
2019-01-28,0.2167106842737095,0.04814286623316953,0.004480419306332417,0.043662446926837115,2019
2019-01-29,0.1820408163265306,0.03420855200941518,0.002703396588830176,0.031505155420585004,2019
2019-01-30,-0.1645177555757653,0.007889355144765697,0.01624260309938539,-0.008353247954619693,2019
2019-02-11,0.31553421368547413,0.027022937512487532,-5.97529846461331e-05,0.027082690497133664,2019
2019-02-12,0.2729891956782713,0.013588933736167663,-0.001612332823445206,0.015201266559612868,2019
2019-02-13,0.18406646198710983,0.003922991864898029,0.004226331925999338,-0.00030334006110130894,2019
2019-02-14,-0.07351917215017417,-0.010803273799359104,-0.007513081327352922,-0.0032901924720061815,2019
2019-02-15,0.35375750300120046,0.0019761813908212634,-0.020647747895089708,0.022623929285910973,2019
2019-02-18,0.45939975990396154,0.01915322954523232,-0.02172990899568573,0.040883138540918046,2019
2019-02-19,0.3420408163265306,0.013120903268701111,-0.01695293065883032,0.030073833927531435,2019
2019-02-20,-0.15668667466986794,-0.006789287481522033,0.03210408117809686,-0.0388933686596189,2019
2019-02-21,-0.09531812725090036,0.018835577032847207,0.017021976873314713,0.0018136001595324934,2019
2019-02-22,0.1987515006002401,0.020649996802460935,0.007297584185607509,0.013352412616853427,2019
2019-02-25,-0.29863145258103235,-0.0020995180714534433,0.018865939892206463,-0.020965457963659905,2019
2019-02-26,-0.04729891956782713,0.00761355615988597,0.004050441736616883,0.0035631144232690874,2019
2019-02-27,0.09512605042016806,0.013249880073556108,0.0016342974264510145,0.011615582647105093,2019
2019-03-04,0.2155582232893157,0.005139485453396464,-0.011327676299855084,0.016467161753251545,2019
2019-03-05,-0.21066026410564226,-0.01214309422061649,-0.004402289260365821,-0.007740804960250669,2019
2019-03-06,-0.07279886674047292,-0.008208098181566325,0.008717250068466154,-0.01692534825003248,2019
2019-03-07,0.12201680672268907,0.007784492297467816,0.003224372272387821,0.0045601200250799945,2019
2019-03-08,-0.05911164465786314,0.0029611967094977155,0.0020682734189140573,0.0008929232905836582,2019
2019-03-11,-0.09589435774309724,0.017499342536777974,0.016410923457725667,0.0010884190790523066,2019
2019-03-12,-0.13061538095915987,0.014135293402119331,0.02193390877275614,-0.007798615370636808,2019
2019-03-13,0.01042016806722689,0.011305283676379086,0.021447826911518687,-0.010142543235139601,2019
2019-03-14,-0.30425700505780773,-0.0007964918918785813,0.02742567477894532,-0.0282221666708239,2019
